movieId,tmdbId
3140,32628
3141,32669
3142,18161
3143,31681
3144,33666
3145,32274
3146,10402
3147,497
3148,1715
3150,42739
3152,25188
3153,15515
3155,1439
3156,2277
3157,10137
3158,10387
3159,49948
3160,334
3161,30237
3163,46435
3165,22213
3166,47070
3167,36492
3168,624
3169,26578
3171,43103
3173,9563
3174,1850
3175,926
3176,1213
3177,10471
3178,10400
3179,10397
3180,20761
3181,12524
3182,28216
3183,36773
3185,10219
3186,3558
3188,41276
3189,17908
3190,10384
3192,48233
3194,10236
3196,632
3197,11851
3198,5924
3199,33734
3200,14886
3201,26617
3202,11900
3203,10493
3204,16241
3205,27632
3206,22160
3207,4460
3208,9644
3210,13342
3211,35119
3213,14919
3214,14040
3216,17343
3217,22692
3218,47620
3219,2990
3221,10831
3223,33078
3224,16672
3225,10472
3232,32600
3235,13005
3238,18681
3239,75531
3240,20468
3241,14521
3243,10406
3244,14741
3245,32015
3246,1883
3247,2005
3248,6279
3249,11087
3250,7305
3251,24735
3252,9475
3253,8872
3254,8873
3255,11287
3256,9869
3257,619
3258,9374
3259,11259
3260,8293
3261,11068
3262,1923
3263,10158
3264,10206
3265,11782
3266,10086
3267,9367
3268,9876
3269,10326
3270,16562
3271,9609
3272,12143
3273,4234
3274,9605
3275,8374
3276,29076
3281,113096
3282,106837
3284,27841
3285,1907
3286,15489
3287,15655
3289,36210
3292,22342
3294,30062
3296,25934
3298,14181
3299,10385
3300,2787
3301,2069
3302,61416
3303,79515
3304,14839
3306,28978
3307,901
3308,25010
3309,36208
3310,10098
3313,33374
3314,43368
3316,2155
3317,11004
3318,25212
3320,139
3324,25166
3325,1831
3326,10416
3327,14271
3328,4816
3329,19958
3330,28569
3331,2193
3334,11016
3338,20423
3339,10839
3340,36489
3341,24481
3342,11296
3343,61651
3344,28172
3347,14280
3349,149687
3350,29478
3351,28177
3354,2067
3355,622
3357,28463
3358,12186
3359,20283
3360,5693
3361,287
3362,968
3363,838
3364,16958
3365,3114
3368,12501
3370,31618
3371,42232
3377,22178
3379,35412
3380,43463
3384,8333
3385,19259
3386,820
3387,11718
3388,8989
3390,58048
3391,26827
3392,11157
3393,28370
3394,918
3395,61178
3396,11176
3397,14900
3398,11899
3399,36536
3400,18890
3401,19736
3402,123047
3404,16535
3405,10971
3406,23928
3408,462
3409,9532
3412,2383
3414,53879
3415,1396
3417,11570
3418,1541
3420,17443
3421,8469
3422,27995
3423,36739
3424,925
3425,41823
3426,1713
3427,26170
3428,30547
3429,54825
3430,13939
3431,14373
3432,24873
3434,34746
3435,996
3436,9079
3437,1496
3438,1498
3439,1497
3440,1499
3441,1880
3442,33762
3444,11690
3445,29143
3446,35292
3447,36652
3448,801
3449,104301
3450,11520
3451,1879
3452,2085
3453,13539
3454,16222
3456,17078
3457,37722
3459,33516
3460,99008
3461,9960
3462,3082
3463,49338
3465,52961
3466,12187
3467,24748
3468,990
3469,1908
3470,9764
3471,840
3474,26689
3475,25673
3476,2291
3477,13531
3478,16620
3479,526
3480,13346
3481,243
3483,10501
3484,11478
3487,6644
3489,879
3490,32613
3491,39406
3492,85689
3494,17529
3495,40841
3496,118098
3497,1793
3498,11327
3499,1700
3500,54087
3501,34322
3502,41659
3503,593
3504,10774
3505,10083
3506,29786
3507,11356
3508,10747
3509,38809
3510,10559
3511,20697
3512,2621
3513,10479
3515,49721
3516,2006
3518,46625
3519,17339
3520,26879
3521,11305
3522,48211
3524,13665
3525,12309
3526,1552
3527,106
3528,10333
3529,11027
3531,123757
3534,10468
3535,1359
3536,4967
3537,31776
3538,10557
3539,27745
3540,19214
3543,13776
3544,26291
3545,10784
3546,10242
3547,27857
3548,16347
3549,4825
3550,11654
3551,10518
3552,11977
3553,18041
3554,14736
3555,3536
3556,1443
3557,10424
3559,28971
3560,49096
3563,9456
3564,889
3565,10564
3566,15723
3567,19600
3568,125537
3569,452
3571,36234
3572,39283
3573,65460
3574,55667
3575,31978
3576,12476
3577,5241
3578,98
3579,21311
3580,47724
3581,11129
3584,1058
3587,16395
3588,50627
3590,38925
3591,13105
3593,5491
3594,10560
3596,19419
3598,10688
3599,17889
3600,18228
3602,18642
3604,39391
3605,18644
3606,31516
3608,5683
3609,113279
3611,14906
3612,16176
3613,52770
3614,12518
3615,10567
3616,10642
3617,9285
3618,10569
3619,21879
3620,98502
3621,21484
3622,24918
3623,955
3624,8584
3626,11332
3627,16093
3628,29372
3629,962
3632,30588
3633,668
3634,23518
3635,691
3637,44018
3638,698
3639,682
3640,28973
3643,22994
3646,9600
3649,2768
3653,21
3654,10911
3655,10102
3656,30308
3657,38688
3658,26912
3659,26278
3660,26953
3661,26954
3662,26956
3663,26957
3664,26958
3665,26959
3668,6003
3669,23939
3671,11072
3672,23069
3673,21299
3674,38802
3675,13368
3676,985
3677,14002
3678,541
3679,21137
3680,36724
3681,938
3682,10648
3683,11368
3684,10875
3685,2075
3686,1551
3687,22500
3688,10246
3689,19698
3690,23919
3691,18835
3692,26554
3693,15239
3694,28165
3695,28169
3696,15762
3697,169
3698,865
3699,9663
3700,26889
3701,10128
3702,9659
3703,8810
3704,9355
3705,1727
3706,635
3707,10068
3708,11495
3709,11428
3710,10117
3712,25562
3713,51763
3714,73079
3715,38921
3716,35463
3717,9679
3718,24587
3719,51333
3720,17771
3721,31610
3723,10264
3724,31657
3725,29204
3726,17814
3727,11879
3728,21128
3729,482
3730,592
3731,31593
3732,12611
3733,14328
3734,32047
3735,9040
3736,25364
3737,43002
3738,5121
3739,195
3740,6978
3741,3133
3742,643
3743,10571
3744,479
3745,7450
3746,31023
3747,25636
3751,7443
3752,2123
3753,2024
3754,17711
3755,2133
3757,25993
3758,28774
3759,46929
3760,11598
3761,9702
3763,9873
3764,16820
3765,14864
3766,15379
3768,27352
3769,8348
3770,24099
3771,17897
3773,16094
3774,16096
3775,20343
3777,11822
3780,37744
3783,12706
3784,4244
3785,4247
3786,20770
3787,1050
3788,1052
3789,20540
3790,23655
3791,1788
3792,32275
3793,36657
3794,44490
3795,47585
3798,2655
3799,12599
3800,33828
3801,93
3802,9278
3804,59181
3805,22167
3806,18118
3807,11940
3809,10276
3810,19380
3811,13783
3812,11624
3813,15867
3814,11686
3816,29263
3819,11830
3820,16110
3821,12107
3822,10401
3823,32640
3824,10641
3825,6282
3826,9383
3827,5551
3829,43079
3831,2360
3832,28043
3833,33468
3834,21866
3835,33408
3836,11589
3837,15158
3838,16139
3839,16146
3840,26515
3841,11856
3843,13567
3844,10860
3845,8420
3846,18391
3847,20850
3848,39473
3849,27452
3851,38548
3852,20438
3854,2211
3855,46991
3857,10391
3858,14195
3859,15665
3860,45905
3861,10393
3863,8843
3864,10643
3865,23618
3868,37136
3869,37137
3870,23283
3871,3110
3872,14698
3873,11694
3875,39891
3877,9651
3879,11398
3880,161687
3882,1588
3883,287821
3885,25128
3886,18153
3889,12211
3890,137236
3891,9995
3892,1698
3893,10480
3895,10685
3896,1619
3897,786
3900,46119
3901,18074
3902,170767
3903,77332
3905,29015
3906,10562
3908,12212
3909,14629
3910,16
3911,13785
3913,15752
3914,22597
3915,19348
3916,10637
3917,9003
3918,9064
3919,11569
3920,10434
3921,26484
3922,39113
3923,38126
3924,53617
3925,469
3926,2160
3927,2161
3928,3073
3929,911
3930,10973
3932,10787
3933,43109
3934,43230
3936,15855
3937,9507
3938,27475
3939,27764
3940,27767
3941,40760
3942,40446
3943,24664
3945,20455
3946,10461
3947,1485
3948,1597
3949,641
3950,10687
3951,63956
3952,6521
3953,10763
3955,16888
3956,10383
3957,21142
3959,2134
3960,18801
3961,18498
3962,28605
3963,42797
3964,13465
3965,27033
3966,20367
3967,71
3968,1636
3969,10647
3970,19204
3971,13762
3972,12207
3973,11531
3975,10783
3976,47302
3977,4327
3978,4958
3979,9678
3980,11978
3981,8870
3983,14295
3984,681
3985,11372
3986,8452
3987,10862
3988,8871
3989,34045
3990,16340
3991,10481
3992,10867
3993,10876
3994,9741
3996,146
3997,11849
3998,11983
3999,11678
4000,2669
4001,20721
4002,2609
4003,12714
4005,708
4006,1857
4007,10673
4008,2604
4009,10132
4010,11064
4011,107
4012,40820
4014,392
4015,8859
4016,11688
4017,12509
4018,3981
4019,711
4020,2046
4021,5001
4022,8358
4023,5994
4024,25520
4025,1493
4026,25660
4027,134
4029,21991
4030,10577
4031,21355
4033,11973
4034,1900
4035,44853
4036,10873
4037,26719
4039,15739
4040,15413
4041,2623
4042,11209
4043,13715
4045,8043
4046,43258
4047,10655
4048,75490
4051,
4052,9989
4053,18828
4054,9816
4055,20637
4056,5955
4060,66599
4061,17474
4062,11191
4063,2613
4066,17006
4067,26333
4068,16723
4069,2018
4073,18856
4076,83500
4077,47943
4079,5709
4080,11215
4081,26477
4082,10937
4084,96
4085,90
4086,11028
4088,67307
4089,19324
4090,19933
4091,12919
4092,15785
4095,12506
4098,39507
4101,30994
4102,17159
4103,10110
4104,18935
4105,764
4106,20287
4108,71881
4109,15658
4111,28368
4114,48149
4115,26156
4116,34101
4117,32054
4121,2614
4122,40962
4123,12704
4124,580
4126,13703
4128,1547
4130,2608
4131,32058
4132,10019
4133,11649
4135,13509
4136,63639
4139,34379
4140,22915
4141,24940
4142,37302
4143,10984
4144,843
4146,318
4148,9740
4149,10878
4151,10697
4153,16300
4155,1921
4156,44412
4158,23685
4159,12138
4161,6073
4162,39180
4166,19513
4167,2749
4168,10050
4169,17203
4171,95682
4173,49929
4174,2302
4175,32686
4177,6028
4178,51802
4179,42148
4180,29492
4181,25447
4183,38545
4184,19490
4185,31151
4186,1888
4187,38805
4188,16618
4189,2428
4190,22013
4191,15598
4194,56137
4195,17965
4197,33250
4198,14460
4200,9594
4201,35976
4203,2453
4205,4587
4207,12773
4208,125099
4210,11454
4211,38718
4212,4192
4213,11607
4214,14052
4215,16889
4216,39934
4217,26580
4218,21309
4219,16263
4220,4985
4221,20704
4222,23730
4223,853
4224,10877
4225,5257
4226,77
4228,10833
4229,20309
4231,12658
4232,10054
4233,10646
4234,2575
4235,55
4236,65075
4237,44379
4238,2043
4239,4133
4241,10991
4246,634
4247,10956
4248,19366
4251,9519
4252,13898
4254,9290
4255,13166
4262,111
4263,32488
4265,10477
4266,12484
4267,2144
4268,24113
4270,1734
4271,38047
4273,4973
4274,8095
4275,849
4276,27223
4277,2981
4278,39266
4279,31863
4280,11307
4281,46498
4282,11163
4284,18691
4290,25221
4291,19494
4292,40842
4293,19357
4294,33743
4296,9062
4297,11174
4298,934
4299,9476
4300,37691
4302,10613
4304,14268
4305,5852
4306,808
4308,824
4310,676
4312,26813
4316,50541
4317,26255
4318,22414
4319,43329
4321,1406
4322,13554
4324,66035
4326,1632
4327,966
4329,301
4332,12623
4333,11896
4334,25538
4337,5923
4338,15497
4339,21876
4340,11090
4342,21056
4343,9397
4344,9705
4345,26475
4347,29937
4349,10364
4350,32458
4351,1089
4352,38043
4353,9967
4354,17494
4355,17465
4356,759
4357,10297
4359,10653
4360,21468
4361,9576
4366,10865
4367,1995
4368,10808
4369,9799
4370,644
4371,16161
4372,10691
4375,21488
4378,11826
4380,9301
4381,11444
4383,60670
4384,55551
4386,10992
4387,2140
4388,4248
4389,17612
4390,3134
4391,34899
4392,8217
4394,26483
4396,11286
4397,11950
4399,36245
4401,15875
4402,26573
4403,23439
4404,10728
4405,5991
4406,11697
4407,6106
4409,19200
4410,11300
4411,16211
4414,32569
4415,20075
4417,28794
4420,34689
4422,10238
4424,4789
4426,18030
4427,18988
4428,11536
4432,976
4433,69605
4437,11906
4438,11713
4440,12481
4441,13333
4442,13938
4443,10540
4444,9462
4445,82623
4446,2114
4447,8835
4448,11371
4450,9517
4451,25985
4452,15745
4453,24977
4454,36107
4458,13794
4459,13795
4462,38965
4464,31052
4465,10868
4466,9395
4467,14506
4469,4281
4470,2
4471,26044
4473,14911
4474,15592
4475,15267
4477,30502
4478,19382
4479,24679
4480,9599
4482,17170
4483,18509
4486,14441
4487,7520
4488,10126
4489,9602
4490,23752
4491,41952
4492,3980
4493,10127
4495,27397
4496,9748
4498,10651
4499,10141
4500,27362
4501,5680
4502,26386
4503,34053
4506,10675
4508,10130
4509,2617
4511,21362
4515,26723
4516,20443
4518,11347
4519,12144
4520,13704
4521,12505
4522,41963
4523,13482
4524,34014
4526,12120
4527,47818
4528,38617
4529,3543
4531,9604
4532,24929
4533,10925
4534,13965
4535,24266
4537,18197
4538,70842
4539,38909
4541,11503
4543,9717
4544,11966
4545,2605
4546,8740
4550,26798
4552,41428
4553,8337
4555,8463
4557,28176
4558,9493
4559,26603
4560,33172
4561,29095
4562,12582
4563,10001
4564,11352
4565,12500
4566,25678
4567,25682
4568,17882
4569,32049
4570,45225
4571,1648
4572,4105
4573,22711
4577,10142
4578,3064
4584,15142
4585,14550
4587,2210
4589,21721
4590,116014
4591,11828
4592,55699
4593,10551
4600,17190
4602,9085
4603,17819
4605,14776
4606,59585
4608,29185
4610,32059
4612,4486
4614,10222
4615,12774
4616,14621
4617,19118
4618,14372
4619,15138
4621,9494
4622,17362
4623,9942
4624,8216
4625,4296
4626,24739
4627,39197
4628,9686
4629,27418
4630,39002
4632,31606
4634,37146
4636,8867
4638,331
4639,11467
4640,327
4641,1548
4642,13403
4643,869
4644,552
4645,36095
4649,2171
4652,19142
4654,10135
4655,32767
4658,19236
4659,32261
4660,60276
4661,12150
4662,11185
4663,47045
4664,18683
4666,12478
4667,49788
4670,25155
4673,9618
4674,16560
4675,31608
4676,22102
4677,6951
4678,11959
4679,2616
4680,7091
4681,249
4682,11342
4684,32330
4686,8494
4687,26535
4688,41784
4690,2148
4691,42033
4692,11308
4696,19317
4697,27813
4698,57745
4699,2057
4700,9880
4701,5175
4703,41951
4704,11385
4705,4484
4706,11684
4709,20391
4710,12584
4711,70042
4712,1627
4713,11542
4714,17169
4716,33214
4717,19267
4718,2770
4719,12610
4720,1933
4721,13496
4722,21055
4723,24936
4724,80070
4725,10972
4727,1722
4728,9896
4731,125707
4732,9683
4733,2779
4734,2294
4735,10016
4736,26602
4737,37920
4738,22230
4740,13966
4741,742
4743,15104
4744,8922
4745,11065
4748,16314
4749,18885
4750,40508
4751,5922
4752,27346
4753,34223
4754,16307
4755,27681
4756,11370
4757,12508
4761,34714
4763,106230
4765,18734
4766,44321
4767,26661
4768,5998
4769,58062
4770,2176
4771,20857
4772,22617
4774,2185
4775,10696
4776,2034
4782,31016
4783,32567
4784,12537
4787,11521
4789,27327
4792,29756
4795,30295
4796,25767
4798,22874
4799,11576
4800,43860
4801,43802
4802,9660
4803,15393
4804,248
4806,25905
4809,12502
4810,66092
4811,10373
4812,13766
4814,12103
4815,11313
4816,9398
4818,45864
4821,10866
4822,34549
4823,9778
4826,16121
4830,1623
4831,40932
4832,32027
4833,13550
4834,13612
4835,16769
4836,42158
4837,27958
4840,1716
4842,20681
4844,3172
4846,12780
4848,1018
4849,25641
4851,102933
4854,26299
4855,984
4857,14811
4859,77670
4861,15560
4862,9585
4863,14267
4865,768
4866,2100
4867,11091
4873,9081
4874,167
4875,34043
4876,9378
4878,141
4880,11457
4881,10778
4885,11456
4886,585
4887,10796
4888,23949
4889,11088
4890,9889
4893,45964
4895,13408
4896,671
4897,17731
4898,20794
4899,11469
4901,1535
4902,1433
4903,1999
4911,11834
4912,16085
4914,269
4915,16441
4920,32847
4921,39938
4923,43510
4925,14584
4927,72277
4928,5781
4929,23805
4930,34388
4932,11033
4933,69716
4936,3537
4941,3604
4945,10649
4947,17689
4948,34084
4949,15983
4951,10847
4952,33525
4954,299
4956,42160
4957,10650
4958,8007
4960,81442
4961,50562
4963,161
4964,43774
4965,31064
4967,8342
4968,55479
4969,4886
4970,228
4971,23111
4972,42597
4973,194
4974,11397
4975,1903
4976,11889
4977,28171
4978,9523
4979,9428
4980,1649
4981,11938
4984,42724
4987,26978
4988,19209
4989,8386
4990,12589
4992,11232
4993,120
4994,11086
4995,453
4996,18939
4998,11414
4999,31507
5000,42612
5001,18783
5002,12593
5003,14683
5004,10794
5008,37257
5009,8489
5010,855
5012,10269
5013,5279
5014,10950
5015,1365
5016,6440
5017,14580
5018,49410
5021,6037
5022,42987
5023,61418
5025,11857
5026,6312
5027,11595
5028,24166
5033,10170
5034,18317
5038,27273
5039,848
5040,9610
5041,15035
5042,16127
5043,31603
5046,4965
5047,11891
5048,11888
5049,150
5051,112
5053,20678
5054,15050
5055,10423
5056,11710
5057,17691
5059,57976
5060,651
5061,31955
5062,20620
5063,18647
5064,11362
5065,2637
5066,10229
5069,68149
5071,35650
5072,9606
5073,11447
5074,16550
5075,13915
5076,34723
5079,43340
5080,20009
5081,2084
5083,74692
5085,51044
5087,4267
5088,4031
5092,11870
5093,9884
5094,11535
5095,27593
5096,11212
5097,29887
5098,32484
5099,28345
5101,21921
5102,21845
5103,11528
5105,931
5106,17130
5107,10592
5108,8470
5109,16690
5110,39939
5111,9272
5114,32499
5117,39282
5119,37230
5120,993
5121,11698
5122,41357
5125,14475
5127,10052
5128,11979
5134,9991
5135,480
5137,18984
5139,23479
5141,19050
5142,38442
5146,15999
5147,614
5151,2752
5152,10590
5153,40723
5159,13225
5161,46717
5164,35614
5165,7219
5167,18649
5168,18646
5169,17058
5170,13950
5171,2135
5172,15186
5177,965
5179,10889
5180,16149
5182,25628
5186,22288
5187,32030
5193,15310
5198,14807
5199,14729
5202,39543
5203,39578
5205,30924
5208,18910
5210,24919
5214,24032
5218,425
5219,1576
5220,5851
5222,15647
5223,25110
5224,38880
5225,1391
5226,18172
5227,24248
5229,19797
5230,17804
5231,31805
5232,13861
5233,29021
5234,31812
5236,28213
5237,10627
5238,42750
5241,28124
5242,41034
5243,11563
5244,15119
5246,12705
5247,11006
5248,15120
5250,21629
5254,36586
5255,6020
5256,39541
5258,18292
5264,15028
5265,9275
5266,4547
5267,14635
5269,1791
5271,41756
5275,22784
5276,40814
5277,53426
5278,24585
5279,17990
5282,11560
5283,11452
5285,35944
5288,26851
5289,17487
5291,548
5292,11590
5293,1537
5294,12149
5296,11812
5297,35080
5298,441
5299,8346
5300,14168
5301,32617
5302,31671
5303,2565
5304,307
5305,15482
5307,6393
5308,12154
5309,11630
5312,11892
5313,9334
5315,35694
5316,10491
5319,18079
5323,11470
5324,16643
5325,1282
5329,11468
5333,26030
5334,10164
5335,42048
5337,28117
5339,28384
5341,27094
5342,26725
5343,17168
5344,48482
5346,5203
5348,9689
5349,557
5352,1815
5353,55106
5354,28289
5356,39154
5357,24767
5359,32221
5360,28466
5361,12227
5363,10985
5364,2251
5365,2894
5366,20712
5367,11240
5372,14117
5373,38360
5375,28907
5377,245
5378,1894
5379,4012
5380,9026
5382,15417
5383,11791
5384,28577
5385,13963
5387,1957
5388,320
5389,9023
5391,17734
5395,44800
5398,53229
5400,4614
5401,12277
5404,15677
5410,811
5413,7216
5414,3132
5415,9583
5416,18408
5417,13245
5418,2501
5419,9637
5420,12100
5421,16857
5422,52258
5425,15813
5427,18905
5428,14774
5433,17898
5434,21635
5438,10169
5440,13909
5443,35696
5444,11544
5445,180
5446,9555
5447,57022
5448,17710
5449,2022
5450,50035
5452,11982
5458,21972
5459,608
5460,59387
5462,17043
5463,6278
5464,4147
5466,14651
5470,20324
5471,49370
5473,42254
5475,2721
5477,1364
5478,8869
5479,8665
5480,10996
5481,818
5483,29047
5489,6404
5490,19133
5498,3780
5500,8764
5501,13908
5502,2675
5503,12308
5504,9488
5505,9962
5506,9573
5507,7451
5508,2750
5515,34070
5516,6173
5517,10305
5518,42337
5521,10081
5522,11484
5523,11692
5524,9266
5525,3640
5527,30072
5528,9357
5530,9296
5531,15070
5534,26895
5535,60608
5538,11243
5539,19975
5540,10323
5541,9595
5544,24750
5548,9941
5553,10859
5556,9544
5558,57351
5560,31514
5561,13571
5562,26056
5564,20616
5568,16806
5569,15516
5570,9299
5572,10611
5573,12770
5574,4108
5575,55903
5577,9685
5581,18913
5582,14361
5585,32685
5588,12262
5597,11504
5599,977
5600,233
5601,19049
5602,5506
5603,32961
5604,32568
5605,29698
5607,19460
5608,575
5609,10550
5611,9093
5612,9039
5613,1958
5615,68569
5617,11013
5618,129
5619,54714
5620,11529
5621,10771
5622,38951
5625,31005
5628,2110
5629,15173
5630,9533
5632,4107
5633,10575
5636,9260
5637,21828
5638,1682
5641,41971
5642,33831
5643,24348
5644,19140
5646,37606
5649,11868
5650,12921
5651,19953
5655,74899
5662,15313
5663,12590
5666,1809
5667,13768
5668,10994
5669,1430
5670,19973
5672,12600
5673,8051
5675,12779
5677,15992
5678,1613
5679,565
5680,14112
5682,15192
5684,21925
5685,30309
5686,16646
5689,12647
5690,12477
5691,10285
5693,11009
5694,10805
5696,17496
5699,5917
5700,31278
5703,33076
5705,15668
5707,19429
5710,11340
5712,11644
5715,24124
5718,53922
5723,26560
5729,19114
5732,10863
5734,15900
5735,12237
5736,15901
5737,15902
5742,85058
5745,25113
5746,28893
5747,11646
5752,21764
5754,42149
5765,41394
5768,16471
5772,25468
5773,19507
5777,17450
5778,47886
5779,31646
5780,14269
5782,1672
5784,9645
5785,9012
5787,13440
5788,12454
5791,1360
5792,13441
5795,48155
5796,12208
5799,1941
5801,31918
5803,8427
5808,13526
5809,9280
5810,65
5812,10712
5815,10167
5816,672
5818,542
5819,36584
5820,30192
5825,25037
5826,11617
5828,81530
5829,34341
5830,18993
5832,29229
5833,11880
5834,63435
5836,1377
5839,12716
5840,12717
5841,13888
5843,10750
5846,96966
5847,25566
5850,43089
5853,9538
5854,14664
5857,84735
5859,12528
5864,26325
5866,31921
5867,11524
5868,109264
5869,32077
5872,36669
5873,17187
5874,10426
5875,32625
5876,8198
5878,64
5879,13376
5880,15074
5881,2103
5882,9016
5883,16028
5888,20992
5891,25239
5893,25284
5899,14433
5900,9932
5901,13369
5902,2757
5903,7299
5909,4241
5910,37335
5913,35343
5914,30142
5915,17360
5917,76397
5918,40952
5923,41760
5926,45840
5927,16363
5932,42124
5933,25297
5936,67772
5938,17590
5940,28940
5941,13497
5942,11852
5943,7303
5944,201
5945,2755
5947,21868
5949,10856
5952,121
5954,1429
5955,13435
5956,3131
5957,2642
5958,14317
5959,11022
5960,24249
5961,9491
5962,2149
5963,20139
5965,19067
5966,53712
5968,14931
5969,11317
5970,4032
5971,8392
5980,16938
5981,21143
5984,4561
5985,4435
5986,16993
5989,640
5991,1574
5992,590
5993,13560
5994,29339
5995,423
6000,28679
6001,262
6003,4912
6005,23626
6006,12090
6008,35172
6012,9582
6013,10628
6014,11078
6016,598
6021,11222
6022,13199
6025,15278
6027,14667
6031,34148
6032,20813
6033,53027
6035,26252
6037,19415
6039,5968
6040,10727
6042,9082
6047,20663
6051,7514
6056,44164
6057,12253
6058,9358
6059,1647
6060,9027
6062,21189
6063,10894
6064,28528
6073,43028
6077,4193
6078,10724
6084,37917
6091,8219
6092,27088
6093,10150
6095,16407
6096,41913
6100,8288
6101,15600
6103,124963
6104,11949
6105,42134
6107,42130
6109,41291
6114,37997
6115,27609
6116,25872
6121,42135
6122,21923
6123,1563
6124,17132
6125,59533
6126,2262
6127,52772
6132,30874
6133,30363
6140,29702
6143,9699
6148,47955
6154,26454
6155,9919
6156,6038
6157,9480
6159,13132
6162,1956
6163,12112
6166,12139
6170,17264
6178,33364
6180,31598
6182,22233
6183,4952
6184,991
6185,4911
6186,16072
6187,11615
6188,11635
6195,105024
6197,9613
6198,7015
6201,21867
6203,6524
6204,11244
6207,21801
6211,14633
6212,10678
6213,9567
6214,979
6215,13819
6216,1591
6218,455
6219,10632
6223,12079
6225,36362
6227,18535
6228,23159
6229,27236
6230,42459
6231,43261
6232,15347
6233,44968
6234,37258
6235,8996
6237,17729
6238,12157
6239,11571
6240,71142
6242,2671
6243,9669
6244,45129
6245,42618
6247,66027
6249,9557
6250,6171
6252,11523
6254,14675
6256,57447
6257,42695
6260,29912
6261,28881
6263,10782
6264,9341
6265,9776
6266,10735
6268,25461
6269,51927
6271,1675
6273,17057
6276,40718
6279,6016
6281,1817
6283,11299
6284,17995
6286,7294
6287,9506
6290,2662
6291,12093
6294,11817
6295,24621
6296,13370
6297,8326
6298,13411
6299,11516
6300,10180
6301,994
6302,66918
6303,10514
6305,1714
6306,14308
6308,9930
6314,12661
6315,29355
6316,24961
6318,31633
6322,10743
6323,2832
6327,38868
6329,15098
6331,16636
6332,18736
6333,36658
6335,20689
6337,15394
6338,10708
6339,22016
6341,22958
6342,15850
6344,10989
6345,1816
6348,17464
6349,15259
6350,10515
6355,43232
6356,22201
6357,11424
6358,34857
6365,604
6367,10720
6368,51230
6369,23423
6370,1555
6373,310
6375,30055
6377,12
6378,9654
6379,9902
6380,2260
6383,584
6384,39125
6385,1088
6386,5921
6387,47423
6390,43239
6395,29425
6400,51391
6404,43361
6405,6646
6408,147729
6410,15462
6412,43828
6413,11145
6414,32328
6415,47715
6416,29586
6419,111815
6422,21027
6423,37264
6424,11890
6425,36807
6426,18721
6427,37662
6428,11916
6429,14551
6431,51426
6432,42986
6433,26317
6436,8092
6440,290
6442,2470
6446,30462
6447,1403
6448,10243
6449,42541
6450,37103
6452,40085
6454,2263
6458,19728
6460,3009
6461,6643
6464,14817
6465,41426
6466,41791
6467,49842
6468,41670
6470,38765
6473,36372
6474,30529
6476,2071
6477,43516
6480,32489
6482,10152
6484,11375
6493,17813
6498,35068
6502,170
6503,9471
6506,9581
6509,216
6513,18569
6514,113739
6515,52758
6516,38171
6518,18886
6521,42176
6522,39231
6525,40634
6527,33454
6528,19753
6530,11482
6531,70912
6533,6949
6534,1927
6535,10327
6536,14411
6537,296
6538,302
6539,22
6541,8698
6547,32235
6548,8961
6550,9486
6552,3472
6559,20726
6561,12649
6562,44916
6564,1996
6565,4464
6566,12279
6568,33339
6571,54580
6579,430
6582,10553
6584,21449
6585,4984
6586,8273
6587,8046
6591,8094
6592,26195
6593,10330
6595,9257
6596,9499
6598,15292
6599,12491
6600,41660
6602,27814
6603,41206
6609,24192
6611,833
6612,26755
6613,42470
6615,6466
6617,2055
6618,11770
6620,2771
6624,10923
6628,21989
6629,18573
6630,37451
6636,8992
6638,19053
6639,11206
6641,30970
6643,18148
6644,54898
6645,636
6646,3055
6650,11898
6658,9051
6659,9362
6662,936
6663,12268
6664,10999
6665,33521
6666,4593
6669,3782
6671,2891
6676,26246
6678,20815
6679,19433
6683,513
6684,6619
6686,10610
6690,38874
6695,11351
6703,9616
6706,31094
6707,11547
6708,7270
6709,1428
6710,17906
6711,153
6713,33320
6718,27590
6721,10617
6722,10618
6723,10619
6724,11293
6725,36759
6728,53650
6730,9584
6731,8408
6732,14030
6735,16323
6739,23325
6743,23033
6744,19064
6748,28942
6751,12767
6753,13156
6754,277
6755,9707
6757,24488
6760,36791
6762,17614
6763,7288
6764,10159
6765,10934
6768,5653
6769,321
6770,20
6771,18113
6772,5168
6773,9662
6774,837
6776,19666
6777,821
6779,37672
6780,1358
6782,11475
6783,776
6785,16563
6786,11703
6787,891
6788,83714
6790,10881
6791,11832
6793,11806
6794,10438
6796,650
6797,10337
6798,8446
6800,9874
6803,29161
6806,49291
6807,4543
6808,11046
6810,7442
6811,14425
6812,6723
6813,13343
6814,16969
6816,13339
6818,25237
6820,9871
6822,71940
6826,20238
6827,33783
6828,163549
6829,47898
6830,19171
6832,11364
6835,39916
6840,32082
6850,12772
6851,47866
6852,18900
6856,3087
6857,14282
6858,11502
6862,2116
6863,1584
6864,28236
6867,2056
6868,4997
6869,8439
6870,322
6872,11059
6873,11775
6874,24
6875,54973
6877,21059
6879,11329
6880,9373
6881,1550
6883,28200
6884,10629
6885,10944
6887,13920
6888,4256
6889,10009
6890,1807
6892,30141
6893,10536
6896,42044
6898,1376
6902,20312
6906,64945
6909,10389
6918,897
6920,11657
6927,10922
6930,51707
6932,13537
6934,605
6935,33222
6936,10719
6940,1836
